-----,-----------,-----------,--------------,,,,,,,
Info," ""Default""",8.911627," ""Left Vel0.12""",,,,,,,
Info," ""Default""",8.911858," ""Right Vel0.28""",,,,,,,
Info," ""Default""",8.912027," ""_____________________________________",,,,,,,
"
Info, PathFollower""",8.920112," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",8.921464," ""found closest waypoint:-0.01; 1.12 | 0.2""",,,,,,,
Info," ""PathFollower""",8.923174," ""LookaheadPoint:-0.15; 1.72""",,,,,,,
Info," ""PathFollower""",8.924235," ""Curvature:-0.8335023565339434""",,,,,,,
Info," ""PathFollower""",8.924832," ""Velocities (left; right):0.11664976434660566; 0.28335023565339434""",,,,,,,
Info," ""Default""",8.927342," ""POS: (-0.01; 1.12""",,,,,,,
Info," ""Default""",8.928233," ""/ GYRO: -2.3""",,,,,,,
Info," ""Default""",8.929305," ""| Encoders left right: 1.08"," 1.17""",,,,,,
Info," ""Default""",8.931497," ""Left Vel0.12""",,,,,,,
Info," ""Default""",8.932295," ""Right Vel0.28""",,,,,,,
Info," ""Default""",8.932794," ""_____________________________________",,,,,,,
"
Info, PathFollower""",8.973812," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",8.974984," ""found closest waypoint:-0.02; 1.15 | 0.2""",,,,,,,
Info," ""PathFollower""",8.977267," ""LookaheadPoint:-0.16; 1.74""",,,,,,,
Info," ""PathFollower""",8.977776," ""Curvature:-0.9449113248837319""",,,,,,,
Info," ""PathFollower""",8.978193," ""Velocities (left; right):0.10550886751162683; 0.29449113248837316""",,,,,,,
Info," ""Default""",8.979967," ""POS: (-0.02; 1.15""",,,,,,,
Info," ""Default""",8.981001," ""/ GYRO: -2.6""",,,,,,,
Info," ""Default""",8.981555," ""| Encoders left right: 1.11"," 1.21""",,,,,,
Info," ""Default""",8.982261," ""Left Vel0.11""",,,,,,,
Info," ""Default""",8.9838," ""Right Vel0.29""",,,,,,,
Info," ""Default""",8.984158," ""_____________________________________",,,,,,,
"
Info, PathFollower""",8.990215," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",8.992505," ""found closest waypoint:-0.02; 1.16 | 0.2""",,,,,,,
Info," ""PathFollower""",8.995284," ""LookaheadPoint:-0.17; 1.75""",,,,,,,
Info," ""PathFollower""",8.996948," ""Curvature:-0.9852194138166742""",,,,,,,
Info," ""PathFollower""",8.997805," ""Velocities (left; right):0.10147805861833259; 0.29852194138166743""",,,,,,,
Info," ""Default""",9.000704," ""POS: (-0.02; 1.16""",,,,,,,
Info," ""Default""",9.002054," ""/ GYRO: -2.72""",,,,,,,
Info," ""Default""",9.003868," ""| Encoders left right: 1.12"," 1.22""",,,,,,
Info," ""Default""",9.005681," ""Left Vel0.1""",,,,,,,
Info," ""Default""",9.00614," ""Right Vel0.3""",,,,,,,
Info," ""Default""",9.006277," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.008646," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.009186," ""found closest waypoint:-0.02; 1.17 | 0.2""",,,,,,,
Info," ""PathFollower""",9.00992," ""LookaheadPoint:-0.18; 1.76""",,,,,,,
Info," ""PathFollower""",9.01022," ""Curvature:-1.0325970853170232""",,,,,,,
Info," ""PathFollower""",9.010487," ""Velocities (left; right):0.09674029146829768; 0.30325970853170237""",,,,,,,
Info," ""Default""",9.011215," ""POS: (-0.02; 1.17""",,,,,,,
Info," ""Default""",9.011488," ""/ GYRO: -2.78""",,,,,,,
Info," ""Default""",9.012763," ""| Encoders left right: 1.13"," 1.23""",,,,,,
Info," ""Default""",9.013543," ""Left Vel0.1""",,,,,,,
Info," ""Default""",9.014002," ""Right Vel0.3""",,,,,,,
Info," ""Default""",9.014148," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.023808," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.024868," ""found closest waypoint:-0.02; 1.18 | 0.2""",,,,,,,
Info," ""PathFollower""",9.025641," ""LookaheadPoint:-0.19; 1.77""",,,,,,,
Info," ""PathFollower""",9.026058," ""Curvature:-1.0704023869385522""",,,,,,,
Info," ""PathFollower""",9.026309," ""Velocities (left; right):0.09295976130614479; 0.3070402386938552""",,,,,,,
Info," ""Default""",9.027595," ""POS: (-0.02; 1.18""",,,,,,,
Info," ""Default""",9.029043," ""/ GYRO: -2.93""",,,,,,,
Info," ""Default""",9.02941," ""| Encoders left right: 1.14"," 1.24""",,,,,,
Info," ""Default""",9.030127," ""Left Vel0.09""",,,,,,,
Info," ""Default""",9.030358," ""Right Vel0.31""",,,,,,,
Info," ""Default""",9.030501," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.042298," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.043087," ""found closest waypoint:-0.02; 1.2 | 0.2""",,,,,,,
Info," ""PathFollower""",9.044238," ""LookaheadPoint:-0.19; 1.78""",,,,,,,
Info," ""PathFollower""",9.044639," ""Curvature:-1.1146187766021307""",,,,,,,
Info," ""PathFollower""",9.044891," ""Velocities (left; right):0.08853812233978693; 0.3114618776602131""",,,,,,,
Info," ""Default""",9.045799," ""POS: (-0.02; 1.2""",,,,,,,
Info," ""Default""",9.046334," ""/ GYRO: -3.05""",,,,,,,
Info," ""Default""",9.04694," ""| Encoders left right: 1.15"," 1.25""",,,,,,
Info," ""Default""",9.047269," ""Left Vel0.09""",,,,,,,
Info," ""Default""",9.047597," ""Right Vel0.31""",,,,,,,
Info," ""Default""",9.048036," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.059009," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.059773," ""found closest waypoint:-0.02; 1.21 | 0.2""",,,,,,,
Info," ""PathFollower""",9.061321," ""LookaheadPoint:-0.2; 1.79""",,,,,,,
Info," ""PathFollower""",9.061628," ""Curvature:-1.159521841140954""",,,,,,,
Info," ""PathFollower""",9.061886," ""Velocities (left; right):0.0840478158859046; 0.3159521841140954""",,,,,,,
Info," ""Default""",9.063589," ""POS: (-0.02; 1.21""",,,,,,,
Info," ""Default""",9.064025," ""/ GYRO: -3.24""",,,,,,,
Info," ""Default""",9.064303," ""| Encoders left right: 1.16"," 1.26""",,,,,,
Info," ""Default""",9.06483," ""Left Vel0.08""",,,,,,,
Info," ""Default""",9.065045," ""Right Vel0.32""",,,,,,,
Info," ""Default""",9.06521," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.068658," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.069106," ""found closest waypoint:-0.02; 1.21 | 0.2""",,,,,,,
Info," ""PathFollower""",9.070058," ""LookaheadPoint:-0.21; 1.79""",,,,,,,
Info," ""PathFollower""",9.070337," ""Curvature:-1.1890327473329376""",,,,,,,
Info," ""PathFollower""",9.070576," ""Velocities (left; right):0.08109672526670625; 0.31890327473329383""",,,,,,,
Info," ""Default""",9.079431," ""POS: (-0.02; 1.21""",,,,,,,
Info," ""Default""",9.079839," ""/ GYRO: -3.41""",,,,,,,
Info," ""Default""",9.080259," ""| Encoders left right: 1.17"," 1.27""",,,,,,
Info," ""Default""",9.080579," ""Left Vel0.08""",,,,,,,
Info," ""Default""",9.080773," ""Right Vel0.32""",,,,,,,
Info," ""Default""",9.080893," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.084678," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.085389," ""found closest waypoint:-0.02; 1.22 | 0.2""",,,,,,,
Info," ""PathFollower""",9.086367," ""LookaheadPoint:-0.22; 1.8""",,,,,,,
Info," ""PathFollower""",9.086664," ""Curvature:-1.2427885957494862""",,,,,,,
Info," ""PathFollower""",9.086899," ""Velocities (left; right):0.07572114042505139; 0.3242788595749486""",,,,,,,
Info," ""Default""",9.087808," ""POS: (-0.02; 1.22""",,,,,,,
Info," ""Default""",9.08811," ""/ GYRO: -3.46""",,,,,,,
Info," ""Default""",9.088508," ""| Encoders left right: 1.17"," 1.28""",,,,,,
Info," ""Default""",9.089079," ""Left Vel0.08""",,,,,,,
Info," ""Default""",9.089287," ""Right Vel0.32""",,,,,,,
Info," ""Default""",9.089412," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.1002," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.10086," ""found closest waypoint:-0.02; 1.23 | 0.2""",,,,,,,
Info," ""PathFollower""",9.101731," ""LookaheadPoint:-0.22; 1.81""",,,,,,,
Info," ""PathFollower""",9.102072," ""Curvature:-1.2977128031733351""",,,,,,,
Info," ""PathFollower""",9.102415," ""Velocities (left; right):0.07022871968266652; 0.3297712803173335""",,,,,,,
Info," ""Default""",9.103335," ""POS: (-0.02; 1.23""",,,,,,,
Info," ""Default""",9.103845," ""/ GYRO: -3.62""",,,,,,,
Info," ""Default""",9.104133," ""| Encoders left right: 1.18"," 1.29""",,,,,,
Info," ""Default""",9.105884," ""Left Vel0.07""",,,,,,,
Info," ""Default""",9.106259," ""Right Vel0.33""",,,,,,,
Info," ""Default""",9.106486," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.109358," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.109782," ""found closest waypoint:-0.02; 1.24 | 0.2""",,,,,,,
Info," ""PathFollower""",9.110609," ""LookaheadPoint:-0.23; 1.81""",,,,,,,
Info," ""PathFollower""",9.110879," ""Curvature:-1.3295260197202357""",,,,,,,
Info," ""PathFollower""",9.119674," ""Velocities (left; right):0.06704739802797643; 0.3329526019720236""",,,,,,,
Info," ""Default""",9.122051," ""POS: (-0.02; 1.24""",,,,,,,
Info," ""Default""",9.122532," ""/ GYRO: -3.86""",,,,,,,
Info," ""Default""",9.123275," ""| Encoders left right: 1.19"," 1.31""",,,,,,
Info," ""Default""",9.123635," ""Left Vel0.07""",,,,,,,
Info," ""Default""",9.123813," ""Right Vel0.33""",,,,,,,
Info," ""Default""",9.124047," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.146998," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.148108," ""found closest waypoint:-0.02; 1.26 | 0.2""",,,,,,,
Info," ""PathFollower""",9.159717," ""LookaheadPoint:-0.25; 1.83""",,,,,,,
Info," ""PathFollower""",9.160664," ""Curvature:-1.4565065966829747""",,,,,,,
Info," ""PathFollower""",9.161731," ""Velocities (left; right):0.05434934033170256; 0.34565065966829744""",,,,,,,
Info," ""Default""",9.162397," ""POS: (-0.02; 1.26""",,,,,,,
Info," ""Default""",9.16268," ""/ GYRO: -4.44""",,,,,,,
Info," ""Default""",9.162977," ""| Encoders left right: 1.21"," 1.34""",,,,,,
Info," ""Default""",9.163385," ""Left Vel0.05""",,,,,,,
Info," ""Default""",9.163565," ""Right Vel0.35""",,,,,,,
Info," ""Default""",9.163658," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.167808," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.168434," ""found closest waypoint:-0.03; 1.28 | 0.2""",,,,,,,
Info," ""PathFollower""",9.169309," ""LookaheadPoint:-0.27; 1.84""",,,,,,,
Info," ""PathFollower""",9.169508," ""Curvature:-1.5444330107515611""",,,,,,,
Info," ""PathFollower""",9.169711," ""Velocities (left; right):0.04555669892484387; 0.35444330107515615""",,,,,,,
Info," ""Default""",9.170384," ""POS: (-0.02; 1.28""",,,,,,,
Info," ""Default""",9.170696," ""/ GYRO: -4.61""",,,,,,,
Info," ""Default""",9.170923," ""| Encoders left right: 1.22"," 1.34""",,,,,,
Info," ""Default""",9.171808," ""Left Vel0.05""",,,,,,,
Info," ""Default""",9.17225," ""Right Vel0.35""",,,,,,,
Info," ""Default""",9.172462," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.176207," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.176585," ""found closest waypoint:-0.03; 1.28 | 0.2""",,,,,,,
Info," ""PathFollower""",9.177629," ""LookaheadPoint:-0.27; 1.84""",,,,,,,
Info," ""PathFollower""",9.177871," ""Curvature:-1.5747508900318756""",,,,,,,
Info," ""PathFollower""",9.178176," ""Velocities (left; right):0.04252491099681244; 0.3574750890031876""",,,,,,,
Info," ""Default""",9.178926," ""POS: (-0.02; 1.28""",,,,,,,
Info," ""Default""",9.179159," ""/ GYRO: -4.8""",,,,,,,
Info," ""Default""",9.179379," ""| Encoders left right: 1.22"," 1.35""",,,,,,
Info," ""Default""",9.17965," ""Left Vel0.04""",,,,,,,
Info," ""Default""",9.180021," ""Right Vel0.36""",,,,,,,
Info," ""Default""",9.180114," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.184953," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.18532," ""found closest waypoint:-0.03; 1.29 | 0.2""",,,,,,,
Info," ""PathFollower""",9.18587," ""LookaheadPoint:-0.28; 1.84""",,,,,,,
Info," ""PathFollower""",9.186055," ""Curvature:-1.613979222705661""",,,,,,,
Info," ""PathFollower""",9.186234," ""Velocities (left; right):0.038602077729433894; 0.3613979222705661""",,,,,,,
Info," ""Default""",9.186762," ""POS: (-0.02; 1.29""",,,,,,,
Info," ""Default""",9.186981," ""/ GYRO: -4.89""",,,,,,,
Info," ""Default""",9.187272," ""| Encoders left right: 1.22"," 1.36""",,,,,,
Info," ""Default""",9.187849," ""Left Vel0.04""",,,,,,,
Info," ""Default""",9.188014," ""Right Vel0.36""",,,,,,,
Info," ""Default""",9.188101," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.190097," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.190437," ""found closest waypoint:-0.03; 1.29 | 0.2""",,,,,,,
Info," ""PathFollower""",9.191593," ""LookaheadPoint:-0.28; 1.84""",,,,,,,
Info," ""PathFollower""",9.191949," ""Curvature:-1.6375498545885783""",,,,,,,
Info," ""PathFollower""",9.192158," ""Velocities (left; right):0.03624501454114217; 0.36375498545885787""",,,,,,,
Info," ""Default""",9.192906," ""POS: (-0.02; 1.29""",,,,,,,
Info," ""Default""",9.193205," ""/ GYRO: -5.0""",,,,,,,
Info," ""Default""",9.193441," ""| Encoders left right: 1.23"," 1.36""",,,,,,
Info," ""Default""",9.193719," ""Left Vel0.04""",,,,,,,
Info," ""Default""",9.193869," ""Right Vel0.36""",,,,,,,
Info," ""Default""",9.193956," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.198748," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.199739," ""found closest waypoint:-0.03; 1.3 | 0.2""",,,,,,,
Info," ""PathFollower""",9.201288," ""LookaheadPoint:-0.29; 1.85""",,,,,,,
Info," ""PathFollower""",9.201642," ""Curvature:-1.6710332389831206""",,,,,,,
Info," ""PathFollower""",9.201976," ""Velocities (left; right):0.03289667610168794; 0.36710332389831213""",,,,,,,
Info," ""Default""",9.202887," ""POS: (-0.02; 1.3""",,,,,,,
Info," ""Default""",9.203206," ""/ GYRO: -5.2""",,,,,,,
Info," ""Default""",9.2034," ""| Encoders left right: 1.23"," 1.37""",,,,,,
Info," ""Default""",9.203724," ""Left Vel0.03""",,,,,,,
Info," ""Default""",9.203883," ""Right Vel0.37""",,,,,,,
Info," ""Default""",9.20397," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.205993," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.206327," ""found closest waypoint:-0.03; 1.3 | 0.2""",,,,,,,
Info," ""PathFollower""",9.20697," ""LookaheadPoint:-0.29; 1.85""",,,,,,,
Info," ""PathFollower""",9.207192," ""Curvature:-1.7055107071443485""",,,,,,,
Info," ""PathFollower""",9.207379," ""Velocities (left; right):0.02944892928556513; 0.3705510707144349""",,,,,,,
Info," ""Default""",9.208381," ""POS: (-0.03; 1.3""",,,,,,,
Info," ""Default""",9.208636," ""/ GYRO: -5.41""",,,,,,,
Info," ""Default""",9.209061," ""| Encoders left right: 1.24"," 1.38""",,,,,,
Info," ""Default""",9.209378," ""Left Vel0.03""",,,,,,,
Info," ""Default""",9.209538," ""Right Vel0.37""",,,,,,,
Info," ""Default""",9.209633," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.213451," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.213801," ""found closest waypoint:-0.03; 1.31 | 0.2""",,,,,,,
Info," ""PathFollower""",9.214525," ""LookaheadPoint:-0.3; 1.85""",,,,,,,
Info," ""PathFollower""",9.214755," ""Curvature:-1.7378630281147438""",,,,,,,
Info," ""PathFollower""",9.21495," ""Velocities (left; right):0.02621369718852562; 0.3737863028114744""",,,,,,,
Info," ""Default""",9.21591," ""POS: (-0.03; 1.31""",,,,,,,
Info," ""Default""",9.216425," ""/ GYRO: -5.52""",,,,,,,
Info," ""Default""",9.216663," ""| Encoders left right: 1.24"," 1.38""",,,,,,
Info," ""Default""",9.21715," ""Left Vel0.03""",,,,,,,
Info," ""Default""",9.217319," ""Right Vel0.37""",,,,,,,
Info," ""Default""",9.217405," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.22218," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.223233," ""found closest waypoint:-0.03; 1.31 | 0.2""",,,,,,,
Info," ""PathFollower""",9.22476," ""LookaheadPoint:-0.3; 1.86""",,,,,,,
Info," ""PathFollower""",9.225199," ""Curvature:-1.7730039832667737""",,,,,,,
Info," ""PathFollower""",9.225406," ""Velocities (left; right):0.022699601673322634; 0.3773003983266774""",,,,,,,
Info," ""Default""",9.225918," ""POS: (-0.03; 1.31""",,,,,,,
Info," ""Default""",9.2261," ""/ GYRO: -5.75""",,,,,,,
Info," ""Default""",9.226558," ""| Encoders left right: 1.24"," 1.39""",,,,,,
Info," ""Default""",9.226834," ""Left Vel0.02""",,,,,,,
Info," ""Default""",9.226969," ""Right Vel0.38""",,,,,,,
Info," ""Default""",9.227051," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.229174," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.229546," ""found closest waypoint:-0.03; 1.32 | 0.2""",,,,,,,
Info," ""PathFollower""",9.230382," ""LookaheadPoint:-0.31; 1.86""",,,,,,,
Info," ""PathFollower""",9.230609," ""Curvature:-1.803408927386589""",,,,,,,
Info," ""PathFollower""",9.230792," ""Velocities (left; right):0.019659107261341104; 0.3803408927386589""",,,,,,,
Info," ""Default""",9.231583," ""POS: (-0.03; 1.32""",,,,,,,
Info," ""Default""",9.232018," ""/ GYRO: -5.87""",,,,,,,
Info," ""Default""",9.232316," ""| Encoders left right: 1.25"," 1.4""",,,,,,
Info," ""Default""",9.232921," ""Left Vel0.02""",,,,,,,
Info," ""Default""",9.233114," ""Right Vel0.38""",,,,,,,
Info," ""Default""",9.233276," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.237323," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.23855," ""found closest waypoint:-0.03; 1.32 | 0.2""",,,,,,,
Info," ""PathFollower""",9.239637," ""LookaheadPoint:-0.31; 1.86""",,,,,,,
Info," ""PathFollower""",9.240334," ""Curvature:-1.840517202604783""",,,,,,,
Info," ""PathFollower""",9.24128," ""Velocities (left; right):0.01594827973952171; 0.3840517202604783""",,,,,,,
Info," ""Default""",9.242205," ""POS: (-0.03; 1.32""",,,,,,,
Info," ""Default""",9.242422," ""/ GYRO: -6.13""",,,,,,,
Info," ""Default""",9.242751," ""| Encoders left right: 1.25"," 1.41""",,,,,,
Info," ""Default""",9.24314," ""Left Vel0.02""",,,,,,,
Info," ""Default""",9.243295," ""Right Vel0.38""",,,,,,,
Info," ""Default""",9.243398," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.245199," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.245601," ""found closest waypoint:-0.03; 1.33 | 0.2""",,,,,,,
Info," ""PathFollower""",9.246137," ""LookaheadPoint:-0.32; 1.87""",,,,,,,
Info," ""PathFollower""",9.246321," ""Curvature:-1.8714596495203684""",,,,,,,
Info," ""PathFollower""",9.246494," ""Velocities (left; right):0.012854035047963164; 0.38714596495203685""",,,,,,,
Info," ""Default""",9.247013," ""POS: (-0.03; 1.33""",,,,,,,
Info," ""Default""",9.247303," ""/ GYRO: -6.27""",,,,,,,
Info," ""Default""",9.247504," ""| Encoders left right: 1.25"," 1.41""",,,,,,
Info," ""Default""",9.247762," ""Left Vel0.01""",,,,,,,
Info," ""Default""",9.247985," ""Right Vel0.39""",,,,,,,
Info," ""Default""",9.248122," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.25006," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.250419," ""found closest waypoint:-0.03; 1.33 | 0.2""",,,,,,,
Info," ""PathFollower""",9.250965," ""LookaheadPoint:-0.32; 1.87""",,,,,,,
Info," ""PathFollower""",9.251168," ""Curvature:-1.8938830211839024""",,,,,,,
Info," ""PathFollower""",9.251373," ""Velocities (left; right):0.01061169788160976; 0.38938830211839026""",,,,,,,
Info," ""Default""",9.252133," ""POS: (-0.03; 1.33""",,,,,,,
Info," ""Default""",9.252428," ""/ GYRO: -6.42""",,,,,,,
Info," ""Default""",9.25279," ""| Encoders left right: 1.26"," 1.41""",,,,,,
Info," ""Default""",9.253078," ""Left Vel0.01""",,,,,,,
Info," ""Default""",9.253239," ""Right Vel0.39""",,,,,,,
Info," ""Default""",9.253362," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.258244," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.258655," ""found closest waypoint:-0.03; 1.34 | 0.2""",,,,,,,
Info," ""PathFollower""",9.259529," ""LookaheadPoint:-0.33; 1.87""",,,,,,,
Info," ""PathFollower""",9.259798," ""Curvature:-1.9274216867816567""",,,,,,,
Info," ""PathFollower""",9.259999," ""Velocities (left; right):0.007257831321834329; 0.3927421686781657""",,,,,,,
Info," ""Default""",9.26061," ""POS: (-0.03; 1.34""",,,,,,,
Info," ""Default""",9.260839," ""/ GYRO: -6.74""",,,,,,,
Info," ""Default""",9.261088," ""| Encoders left right: 1.26"," 1.42""",,,,,,
Info," ""Default""",9.261351," ""Left Vel0.01""",,,,,,,
Info," ""Default""",9.261496," ""Right Vel0.39""",,,,,,,
Info," ""Default""",9.261583," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.266097," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.26645," ""found closest waypoint:-0.03; 1.34 | 0.2""",,,,,,,
Info," ""PathFollower""",9.266986," ""LookaheadPoint:-0.33; 1.87""",,,,,,,
Info," ""PathFollower""",9.267252," ""Curvature:-1.9686236780269581""",,,,,,,
Info," ""PathFollower""",9.267446," ""Velocities (left; right):0.0031376321973041635; 0.39686236780269585""",,,,,,,
Info," ""Default""",9.267994," ""POS: (-0.03; 1.34""",,,,,,,
Info," ""Default""",9.268254," ""/ GYRO: -7.1""",,,,,,,
Info," ""Default""",9.268494," ""| Encoders left right: 1.26"," 1.43""",,,,,,
Info," ""Default""",9.268776," ""Left Vel0.0""",,,,,,,
Info," ""Default""",9.268942," ""Right Vel0.4""",,,,,,,
Info," ""Default""",9.269031," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.270965," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.271322," ""found closest waypoint:-0.03; 1.35 | 0.2""",,,,,,,
Info," ""PathFollower""",9.271913," ""LookaheadPoint:-0.34; 1.87""",,,,,,,
Info," ""PathFollower""",9.272196," ""Curvature:-1.9928105557154854""",,,,,,,
Info," ""PathFollower""",9.273653," ""Velocities (left; right):7.189444284514624E-4; 0.3992810555715486""",,,,,,,
Info," ""Default""",9.274357," ""POS: (-0.03; 1.35""",,,,,,,
Info," ""Default""",9.274893," ""/ GYRO: -7.1""",,,,,,,
Info," ""Default""",9.275142," ""| Encoders left right: 1.26"," 1.44""",,,,,,
Info," ""Default""",9.275416," ""Left Vel0.0""",,,,,,,
Info," ""Default""",9.275585," ""Right Vel0.4""",,,,,,,
Info," ""Default""",9.275679," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.280649," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.281049," ""found closest waypoint:-0.03; 1.35 | 0.2""",,,,,,,
Info," ""PathFollower""",9.28164," ""LookaheadPoint:-0.34; 1.88""",,,,,,,
Info," ""PathFollower""",9.281823," ""Curvature:-2.041674187775747""",,,,,,,
Info," ""PathFollower""",9.281993," ""Velocities (left; right):-0.004167418777574694; 0.4041674187775748""",,,,,,,
Info," ""Default""",9.282855," ""POS: (-0.03; 1.35""",,,,,,,
Info," ""Default""",9.283113," ""/ GYRO: -7.69""",,,,,,,
Info," ""Default""",9.283328," ""| Encoders left right: 1.27"," 1.44""",,,,,,
Info," ""Default""",9.283613," ""Left Vel0.0""",,,,,,,
Info," ""Default""",9.283809," ""Right Vel0.4""",,,,,,,
Info," ""Default""",9.283903," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.287208," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.28773," ""found closest waypoint:-0.03; 1.36 | 0.2""",,,,,,,
Info," ""PathFollower""",9.288333," ""LookaheadPoint:-0.35; 1.88""",,,,,,,
Info," ""PathFollower""",9.288541," ""Curvature:-2.08169238293619""",,,,,,,
Info," ""PathFollower""",9.288729," ""Velocities (left; right):-0.008169238293619019; 0.408169238293619""",,,,,,,
Info," ""Default""",9.289619," ""POS: (-0.03; 1.36""",,,,,,,
Info," ""Default""",9.289945," ""/ GYRO: -7.9""",,,,,,,
Info," ""Default""",9.290167," ""| Encoders left right: 1.27"," 1.45""",,,,,,
Info," ""Default""",9.290555," ""Left Vel-0.01""",,,,,,,
Info," ""Default""",9.290744," ""Right Vel0.41""",,,,,,,
Info," ""Default""",9.290838," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.297514," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.298089," ""found closest waypoint:-0.04; 1.36 | 0.2""",,,,,,,
Info," ""PathFollower""",9.298925," ""LookaheadPoint:-0.36; 1.88""",,,,,,,
Info," ""PathFollower""",9.299143," ""Curvature:-2.12113716999552""",,,,,,,
Info," ""PathFollower""",9.299635," ""Velocities (left; right):-0.012113716999551993; 0.412113716999552""",,,,,,,
Info," ""Default""",9.300489," ""POS: (-0.03; 1.36""",,,,,,,
Info," ""Default""",9.300717," ""/ GYRO: -8.35""",,,,,,,
Info," ""Default""",9.301303," ""| Encoders left right: 1.27"," 1.46""",,,,,,
Info," ""Default""",9.301598," ""Left Vel-0.01""",,,,,,,
Info," ""Default""",9.301751," ""Right Vel0.41""",,,,,,,
Info," ""Default""",9.301835," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.305455," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.305813," ""found closest waypoint:-0.04; 1.37 | 0.2""",,,,,,,
Info," ""PathFollower""",9.306588," ""LookaheadPoint:-0.36; 1.88""",,,,,,,
Info," ""PathFollower""",9.306798," ""Curvature:-2.1654872391107607""",,,,,,,
Info," ""PathFollower""",9.306974," ""Velocities (left; right):-0.01654872391107607; 0.41654872391107606""",,,,,,,
Info," ""Default""",9.307616," ""POS: (-0.03; 1.37""",,,,,,,
Info," ""Default""",9.307829," ""/ GYRO: -8.81""",,,,,,,
Info," ""Default""",9.308027," ""| Encoders left right: 1.28"," 1.47""",,,,,,
Info," ""Default""",9.308284," ""Left Vel-0.02""",,,,,,,
Info," ""Default""",9.308447," ""Right Vel0.42""",,,,,,,
Info," ""Default""",9.308535," ""_____________________________________",,,,,,,
"
Info, PathFollower""",9.310434," ""ONPATH = true""",,,,,,,,
Info," ""PathFollower""",9.310774," ""found closest waypoint:-0.04; 1.37 | 0.2""",,,,,,,
Info," ""PathFollower""",9.311576," ""LookaheadPoint:-0.37; 1.88""",,,,,,,
Info," ""PathFollower""",9.312258," ""Curvature:-2.1899641844258597""",,,,,,,
